376,1505.35
377,1496.34
378,1487.32
379,1478.31
380,1469.3
381,1460.28
382,1451.27
383,1442.25
384,1433.24
385,1424.23
386,1415.21
387,1406.2
388,1397.18
389,1388.17
390,1379.15
391,1370.14
392,1361.13
393,1352.11
394,1343.1
395,1334.08
396,1325.07
397,1316.06
398,1307.04
399,1298.03
400,1289.01
401,1280.0
402,1270.99
403,1261.97
404,1252.96
405,1243.94
406,1234.93
407,1225.92
408,1216.9
409,1207.89
410,1198.87
411,1189.86
412,1180.85
413,1171.83
414,1162.82
415,1153.8
416,1144.79
417,1135.77
418,1126.76
419,1117.75
420,1108.73
421,1099.72
422,1090.7
423,1081.69
424,1072.68
425,1063.66
426,1054.65
427,1045.63
428,1036.62
429,1027.61
430,1018.59
431,1009.58
432,1000.56
433,991.55
434,982.54
435,973.52
436,964.51
437,955.49
438,946.48
439,937.46
440,928.45
441,919.44
442,910.42
443,901.41
444,892.39
445,883.38
446,874.37
447,865.35
448,856.34
449,847.32
450,838.31
451,829.3
452,820.28
453,811.27
454,802.25
455,793.24
456,784.23
457,775.21
458,766.2
459,757.18
460,748.17
461,739.15
462,730.14
463,721.13
464,712.11
465,703.1
466,694.08
467,685.07
468,676.06
469,667.04
470,658.03
471,649.01
472,640.0
473,630.99
474,621.97
475,612.96
476,603.94
477,594.93
478,585.92
479,576.9
480,567.89
481,558.87
482,549.86
483,540.85
484,531.83
485,522.82
486,513.8
487,504.79
488,495.77
489,486.76
490,477.75
491,468.73
492,459.72
493,450.7
494,441.69
495,432.68
496,423.66
497,414.65
498,405.63
499,396.62
500,387.61
501,378.59
502,369.58
503,360.56
504,351.55
505,342.54
506,333.52
507,324.51
508,315.49
509,306.48
510,297.46
511,288.45
512,279.44
513,270.42
514,261.41
515,252.39
516,243.38
517,234.37
518,225.35
519,216.34
520,207.32
521,198.31
522,189.3
523,180.28
524,171.27
525,162.25
526,153.24
527,144.23
528,135.21
529,126.2
530,117.18
531,108.17
532,99.15
533,90.14
534,81.13
535,72.11
536,63.1
537,54.08
538,45.07
539,36.06
540,27.04
541,18.03
542,9.01
543,0.0
